Name,Time,Site,Depth,Transect,Coral_Cover,Rock_Cover,Sand_Cover,Species,count,sum
Tyson,1,C,10,B,80,20,0,Zebrasoma xanthurum,3,3
Tyson,2,N,10,A,10,0,90,Acanthurus nigrofuscus,1,1
Tyson,2,N,10,A,10,0,90,Amblyglyphidodon leucogaster,1,10
Tyson,2,N,10,A,10,0,90,Amphiprion bicinctus,1,2
Tyson,2,N,10,A,10,0,90,Bodianus anthioides,1,1
Tyson,2,N,10,A,10,0,90,Caesio spp.,1,20
Tyson,2,N,10,A,10,0,90,Chaetodon austriacus,2,3
Tyson,2,N,10,A,10,0,90,Chaetodon paucifasciatus,1,2
Tyson,2,N,10,A,10,0,90,Chromis dimidiata,1,2
Tyson,2,N,10,A,10,0,90,Chromis viridis,1,10
Tyson,2,N,10,A,10,0,90,Ctenochaetus striatus,1,1
Tyson,2,N,10,A,10,0,90,Dascyllus marginatus,5,49
Tyson,2,N,10,A,10,0,90,Ecsenius gravieri,1,1
Tyson,2,N,10,A,10,0,90,Epinephelus fasciatus,4,4
Tyson,2,N,10,A,10,0,90,Goat fish,4,5
Tyson,2,N,10,A,10,0,90,Heniochus intermedius,1,2
Tyson,2,N,10,A,10,0,90,Lethrinus spp,2,2
Tyson,2,N,10,A,10,0,90,Pomacentrus trichrourus,2,9
Tyson,2,N,10,A,10,0,90,Pseudanthias squamipinnis,1,50
Tyson,2,N,10,A,10,0,90,Sargocentron spp.,1,1
Tyson,2,N,10,A,10,0,90,Scaridae spp.,2,2
Tyson,2,N,10,A,10,0,90,Scolopsis ghanam,1,1
Tyson,2,N,10,A,10,0,90,Sufflamen albicaudatum,2,2
Tyson,2,N,10,A,10,0,90,Synodontidae spp.,2,2
Tyson,2,N,10,A,10,0,90,Thalassoma lunare,1,1
Tyson,2,N,10,A,10,0,90,Thalassoma rueppellii,1,1
Tyson,2,N,10,A,10,0,90,Zebrasoma xanthurum,2,3
Tyson,2,N,10,B,10,0,90,Chaetodon auriga,1,2
Tyson,2,N,10,B,10,0,90,Dascyllus aruanus,1,1
Tyson,2,N,10,B,10,0,90,Dascyllus marginatus,1,4
Tyson,2,N,10,B,10,0,90,Epinephelus fasciatus,1,1
Tyson,2,N,10,B,10,0,90,Goat fish,1,8
Tyson,2,N,10,B,10,0,90,Paracheilinus octotaenia,1,2
Tyson,2,N,10,B,10,0,90,Scaridae spp.,3,3
Tyson,2,N,10,B,10,0,90,Siganus spp.,1,2
Tyson,2,N,10,B,10,0,90,Sufflamen albicaudatum,3,3
Tyson,2,N,10,B,10,0,90,Zebrasoma xanthurum,1,2
Tetrix,1,N,5,A,5,70,25,Acanthurus nigrofuscus,3,5
Tetrix,1,N,5,A,5,70,25,Bodianus anthioides,1,1
Tetrix,1,N,5,A,5,70,25,Chaetodon austriacus,1,1
Tetrix,1,N,5,A,5,70,25,Chaetodon paucifasciatus,1,3
Tetrix,1,N,5,A,5,70,25,Cheilinus lunulatus,1,1
Tetrix,1,N,5,A,5,70,25,Chromis viridis,1,10
Tetrix,1,N,5,A,5,70,25,Dascyllus marginatus,2,60
Tetrix,1,N,5,A,5,70,25,Epinephelus fasciatus,2,2
Tetrix,1,N,5,A,5,70,25,Goat fish,2,4
Tetrix,1,N,5,A,5,70,25,Pomacentrus trichrourus,3,10
Tetrix,1,N,5,A,5,70,25,Pseudanthias squamipinnis,1,15
Tetrix,1,N,5,A,5,70,25,Pseudocheilinus evanidus,1,9
Tetrix,1,N,5,A,5,70,25,Siganus spp.,1,1
Tetrix,1,N,5,A,5,70,25,Sufflamen albicaudatum,2,2
Tetrix,1,N,5,A,5,70,25,Thalassoma rueppellii,2,2
Tetrix,1,N,5,A,5,70,25,Zebrasoma xanthurum,2,2
Tetrix,1,N,5,B,2,8,90,Apolemichthys xanthotis,3,7
Tetrix,1,N,5,B,2,8,90,Chaetodon melannotus,1,2
Tetrix,1,N,5,B,2,8,90,Dascyllus marginatus,1,10
Tetrix,1,N,5,B,2,8,90,Epinephelus fasciatus,1,1
Tetrix,1,N,5,B,2,8,90,Goat fish,2,4
Tetrix,1,N,5,B,2,8,90,Ostracion cyanurus,1,1
Tetrix,1,N,5,B,2,8,90,Scaridae spp.,1,3
Tetrix,1,N,5,B,2,8,90,Siganus spp.,1,1
Tetrix,1,N,5,B,2,8,90,Sufflamen albicaudatum,2,3
Tetrix,1,N,5,B,2,8,90,Thalassoma rueppellii,1,1
Tetrix,1,N,5,B,2,8,90,Zebrasoma xanthurum,2,6
Tetrix,1,S,20,A,50,0,50,Arothron spp.,1,1
Tetrix,1,S,20,A,50,0,50,Chromis viridis,6,23
Tetrix,1,S,20,A,50,0,50,Larabicus quadrilineatus,1,1
Tetrix,1,S,20,A,50,0,50,Pseudanthias squamipinnis,1,1
Tetrix,1,S,20,A,50,0,50,Scaridae spp.,1,3
Tetrix,2,N,20,A,0,0,100,Arothron spp.,1,1
Tetrix,2,N,20,A,0,0,100,Neopomacentrus miryae,1,0
Tetrix,2,N,20,A,0,0,100,Ostracion cubicus,1,0
Tetrix,2,N,20,A,0,0,100,Pseudanthias squamipinnis,1,2
Tetrix,2,N,20,A,0,0,100,Sufflamen albicaudatum,1,3
Tetrix,2,N,20,A,0,0,100,Variola louti,1,1
Tetrix,2,S,5,A,20,75,5,Acanthurus nigrofuscus,1,1
Tetrix,2,S,5,A,20,75,5,Apolemichthys xanthotis,1,1
Tetrix,2,S,5,A,20,75,5,Bodianus anthioides,2,3
Tetrix,2,S,5,A,20,75,5,Chaetodon fasciatus,2,6
Tetrix,2,S,5,A,20,75,5,Chaetodon melannotus,1,1
Tetrix,2,S,5,A,20,75,5,Chaetodon paucifasciatus,2,3
Tetrix,2,S,5,A,20,75,5,Chromis viridis,1,40
Tetrix,2,S,5,A,20,75,5,Coris aygula,1,1
Tetrix,2,S,5,A,20,75,5,Ctenochaetus striatus,2,3
Tetrix,2,S,5,A,20,75,5,Dascyllus marginatus,2,18
Tetrix,2,S,5,A,20,75,5,Epinephelus fasciatus,1,1
Tetrix,2,S,5,A,20,75,5,Goat fish,4,8
Tetrix,2,S,5,A,20,75,5,Lethrinus spp,1,1
Tetrix,2,S,5,A,20,75,5,Pomacentrus trichrourus,2,18
Tetrix,2,S,5,A,20,75,5,Pseudanthias squamipinnis,3,30
Tetrix,2,S,5,A,20,75,5,Scaridae spp.,3,3
Tetrix,2,S,5,A,20,75,5,Sufflamen albicaudatum,1,1
Tetrix,2,S,5,A,20,75,5,Thalassoma rueppellii,3,3
Tetrix,2,S,5,A,20,75,5,Zebrasoma xanthurum,4,7
Tetrix,2,S,5,B,10,60,30,Acanthurus nigrofuscus,1,2
Tetrix,2,S,5,B,10,60,30,Amphiprion bicinctus,1,2
Tetrix,2,S,5,B,10,60,30,Apolemichthys xanthotis,1,3
Tetrix,2,S,5,B,10,60,30,Caesio spp.,1,60
Tetrix,2,S,5,B,10,60,30,Chaetodon auriga,1,2
Tetrix,2,S,5,B,10,60,30,Chaetodon fasciatus,1,2
Tetrix,2,S,5,B,10,60,30,Chaetodon paucifasciatus,2,4
Tetrix,2,S,5,B,10,60,30,Coris aygula,1,1
Tetrix,2,S,5,B,10,60,30,Dascyllus marginatus,1,20
Tetrix,2,S,5,B,10,60,30,Epinephelus fasciatus,2,15
Tetrix,2,S,5,B,10,60,30,Goat fish,1,3
Tetrix,2,S,5,B,10,60,30,Labroides dimidiatus,2,2
Tetrix,2,S,5,B,10,60,30,Ostracion cyanurus,1,1
Tetrix,2,S,5,B,10,60,30,Pomacentrus trichrourus,1,10
Tetrix,2,S,5,B,10,60,30,Pseudanthias squamipinnis,2,25
Tetrix,2,S,5,B,10,60,30,Rhinecanthus assasi,1,1
Tetrix,2,S,5,B,10,60,30,Thalassoma rueppellii,3,4
Tipotynto,1,S,20,A,75,25,0,Amphiprion bicinctus,1,2
Tipotynto,1,S,20,A,75,25,0,Cephalopholis hemistiktos,3,3
Tipotynto,1,S,20,A,75,25,0,Chaetodon paucifasciatus,1,1
Tipotynto,1,S,20,A,75,25,0,Dascyllus aruanus,1,1
Tipotynto,1,S,20,A,75,25,0,Dascyllus marginatus,6,82
Tipotynto,1,S,20,A,75,25,0,Ecsenius gravieri,2,2
Tipotynto,1,S,20,A,75,25,0,Goat fish,2,5
Tipotynto,1,S,20,A,75,25,0,Labroides dimidiatus,4,4
Tipotynto,1,S,20,A,75,25,0,Paracheilinus octotaenia,1,3
Tipotynto,1,S,20,A,75,25,0,Pomacentrus trichrourus,6,62
Tipotynto,1,S,20,A,75,25,0,Pseudanthias squamipinnis,2,142
Tipotynto,1,S,20,A,75,25,0,Pseudocheilinus hexataenia,6,63
Tipotynto,1,S,20,A,75,25,0,Syngnathidae spp.,2,3
Tipotynto,1,S,20,A,75,25,0,Zebrasoma xanthurum,1,1
Tipotynto,1,S,20,B,75,25,0,Caesio spp.,1,150
Tipotynto,1,S,20,B,75,25,0,Cephalopholis hemistiktos,1,2
Tipotynto,1,S,20,B,75,25,0,Chaetodon fasciatus,1,2
Tipotynto,1,S,20,B,75,25,0,Chaetodon paucifasciatus,2,4
Tipotynto,1,S,20,B,75,25,0,Chaetodon trifascialis,3,9
Tipotynto,1,S,20,B,75,25,0,Dascyllus marginatus,2,26
Tipotynto,1,S,20,B,75,25,0,Dascyllus trimaculatus,1,6
Tipotynto,1,S,20,B,75,25,0,Goat fish,1,1
Tipotynto,1,S,20,B,75,25,0,Labroides dimidiatus,1,1
Tipotynto,1,S,20,B,75,25,0,Lethrinus spp,1,3
Tipotynto,1,S,20,B,75,25,0,Pomacentrus sulfureus,1,1
Tipotynto,1,S,20,B,75,25,0,Pomacentrus trichrourus,1,12
Tipotynto,1,S,20,B,75,25,0,Pseudanthias squamipinnis,3,90
Tipotynto,1,S,20,B,75,25,0,Pseudocheilinus hexataenia,3,36
Tipotynto,1,S,20,B,75,25,0,Pseudochromis spp.,1,1
Tipotynto,1,S,20,B,75,25,0,Scaridae spp.,2,6
Tipotynto,1,S,20,B,75,25,0,Synodontidae spp.,1,4
Tipotynto,2,C,10,B,75,20,5,Acanthurus nigrofuscus,1,1
Tipotynto,2,C,10,B,75,20,5,Amblyglyphidodon leucogaster,1,1
Tipotynto,2,C,10,B,75,20,5,Apolemichthys xanthotis,3,3
Tipotynto,2,C,10,B,75,20,5,Arothron spp.,2,2
Tipotynto,2,C,10,B,75,20,5,Bodianus anthioides,3,4
Tipotynto,2,C,10,B,75,20,5,Cephalopholis argus,3,3
Tipotynto,2,C,10,B,75,20,5,Cephalopholis miniata,1,1
Tipotynto,2,C,10,B,75,20,5,Chaetodon fasciatus,1,2
Tipotynto,2,C,10,B,75,20,5,Chaetodon paucifasciatus,1,2
Tipotynto,2,C,10,B,75,20,5,Chromis dimidiata,2,10
Tipotynto,2,C,10,B,75,20,5,Ctenochaetus striatus,1,3
Tipotynto,2,C,10,B,75,20,5,Goat fish,4,6
Tipotynto,2,C,10,B,75,20,5,Labroides dimidiatus,1,1
Tipotynto,2,C,10,B,75,20,5,Lethrinus spp,1,1
Tipotynto,2,C,10,B,75,20,5,Paracheilinus octotaenia,3,15
Tipotynto,2,C,10,B,75,20,5,Pomacentrus trichrourus,4,90
Tipotynto,2,C,10,B,75,20,5,Pseudanthias squamipinnis,8,1040
Tipotynto,2,C,10,B,75,20,5,Pseudocheilinus hexataenia,1,8
Tipotynto,2,C,10,B,75,20,5,Pseudochromis spp.,1,1
Tipotynto,2,C,10,B,75,20,5,Scaridae spp.,1,3
Tipotynto,2,C,10,B,75,20,5,Siganus spp.,1,1
Tipotynto,2,C,10,B,75,20,5,Synodontidae spp.,1,1
Tipotynto,2,C,10,B,75,20,5,Thalassoma rueppellii,4,7
Tipotynto,2,C,10,B,75,20,5,Variola louti,1,1
Tipotynto,2,C,20,A,25,25,50,Amphiprion bicinctus,1,1
Tipotynto,2,C,20,A,25,25,50,Arothron spp.,1,1
Tipotynto,2,C,20,A,25,25,50,Chaetodon auriga,1,2
Tipotynto,2,C,20,A,25,25,50,Chaetodon trifascialis,1,2
Tipotynto,2,C,20,A,25,25,50,Ctenochaetus striatus,1,1
Tipotynto,2,C,20,A,25,25,50,Dascyllus marginatus,2,30
Tipotynto,2,C,20,A,25,25,50,Dascyllus trimaculatus,2,12
Tipotynto,2,C,20,A,25,25,50,Ecsenius gravieri,1,1
Tipotynto,2,C,20,A,25,25,50,Goat fish,4,11
Tipotynto,2,C,20,A,25,25,50,Ostracion cubicus,1,1
Tipotynto,2,C,20,A,25,25,50,Pomacentrus trichrourus,1,6
Tipotynto,2,C,20,A,25,25,50,Pseudanthias squamipinnis,3,506
Tipotynto,2,C,20,A,25,25,50,Pseudocheilinus evanidus,1,3
Tipotynto,2,C,20,A,25,25,50,Pseudochromis olivaceus,1,1
Tipotynto,2,C,20,A,25,25,50,Pseudochromis spp.,1,3
Tipotynto,2,C,20,A,25,25,50,Scaridae spp.,1,1
Tipotynto,2,C,20,A,25,25,50,Siganus spp.,1,1
Tipotynto,2,C,20,A,25,25,50,Sufflamen albicaudatum,1,1
Tipotynto,2,C,20,A,25,25,50,Syngnathidae spp.,3,4
Tipotynto,2,C,20,A,25,25,50,Synodontidae spp.,1,2
Tipotynto,2,C,20,A,25,25,50,Thalassoma rueppellii,1,1
Tipotynto,2,C,20,A,25,25,50,Zebrasoma xanthurum,1,1
Casey,1,N,10,A,17,33,50,Acanthurus nigrofuscus,1,2
Casey,1,N,10,A,17,33,50,Chaetodon paucifasciatus,1,3
Casey,1,N,10,A,17,33,50,Ctenochaetus striatus,1,1
Casey,1,N,10,A,17,33,50,Dascyllus marginatus,3,17
Casey,1,N,10,A,17,33,50,Ecsenius gravieri,1,1
Casey,1,N,10,A,17,33,50,Goat fish,2,7
Casey,1,N,10,A,17,33,50,Gomphosus caeruleus,1,1
Casey,1,N,10,A,17,33,50,Paracheilinus octotaenia,1,150
Casey,1,N,10,A,17,33,50,Pinguipedidae spp.,1,1
Casey,1,N,10,A,17,33,50,Pomacentrus trichrourus,3,100
Casey,1,N,10,A,17,33,50,Pseudanthias squamipinnis,3,300
Casey,1,N,10,A,17,33,50,Pseudocheilinus hexataenia,1,2
Casey,1,N,10,A,17,33,50,Pseudochromis spp.,1,2
Casey,1,N,10,A,17,33,50,Scaridae spp.,2,3
Casey,1,N,10,A,17,33,50,Sufflamen albicaudatum,1,1
Casey,1,N,10,A,17,33,50,Syngnathidae spp.,1,1
Casey,1,N,10,A,17,33,50,Synodontidae spp.,1,2
Casey,1,N,10,A,17,33,50,Thalassoma rueppellii,1,2
Casey,1,N,10,B,17,33,50,Amphiprion bicinctus,1,1
Casey,1,N,10,B,17,33,50,Apogon spp.,1,8
Casey,1,N,10,B,17,33,50,Bodianus anthioides,1,1
Casey,1,N,10,B,17,33,50,Cephalopholis miniata,2,2
Casey,1,N,10,B,17,33,50,Chaetodon austriacus,1,2
Casey,1,N,10,B,17,33,50,Chaetodon fasciatus,1,1
Casey,1,N,10,B,17,33,50,Cheilodipterus spp.,1,5
Casey,1,N,10,B,17,33,50,Chromis viridis,1,15
Casey,1,N,10,B,17,33,50,Ctenochaetus striatus,2,2
Casey,1,N,10,B,17,33,50,Dascyllus marginatus,2,57
Casey,1,N,10,B,17,33,50,Ecsenius gravieri,1,1
Casey,1,N,10,B,17,33,50,Fistularia commersonii,1,1
Casey,1,N,10,B,17,33,50,Goat fish,1,1
Casey,1,N,10,B,17,33,50,Neopomacentrus miryae,1,10
Casey,1,N,10,B,17,33,50,Ostracion cubicus,1,1
Casey,1,N,10,B,17,33,50,Paracheilinus octotaenia,2,60
Casey,1,N,10,B,17,33,50,Pomacentrus trichrourus,2,13
Casey,1,N,10,B,17,33,50,Pseudanthias squamipinnis,1,100
Casey,1,N,10,B,17,33,50,Scaridae spp.,3,3
Casey,1,N,10,B,17,33,50,Siganus spp.,1,1
Casey,1,N,10,B,17,33,50,Sufflamen albicaudatum,1,2
Casey,1,N,10,B,17,33,50,Thalassoma lunare,1,1
Casey,1,N,10,B,17,33,50,Zebrasoma veliferum,1,1
Casey,2,S,10,A,17,50,33,Acanthurus nigrofuscus,1,1
Casey,2,S,10,A,17,50,33,Amphiprion bicinctus,1,1
Casey,2,S,10,A,17,50,33,Bodianus anthioides,1,3
Casey,2,S,10,A,17,50,33,Centropyge multispinis,1,1
Casey,2,S,10,A,17,50,33,Cephalopholis hemistiktos,1,1
Casey,2,S,10,A,17,50,33,Chaetodon auriga,1,1
Casey,2,S,10,A,17,50,33,Chaetodon paucifasciatus,1,2
Casey,2,S,10,A,17,50,33,Cheilinus trilobatus,1,2
Casey,2,S,10,A,17,50,33,Ctenochaetus striatus,1,1
Casey,2,S,10,A,17,50,33,Dascyllus marginatus,2,32
Casey,2,S,10,A,17,50,33,Dascyllus trimaculatus,1,1
Casey,2,S,10,A,17,50,33,Goat fish,2,8
Casey,2,S,10,A,17,50,33,Ostracion cubicus,1,1
Casey,2,S,10,A,17,50,33,Paracheilinus octotaenia,1,30
Casey,2,S,10,A,17,50,33,Pinguipedidae spp.,1,1
Casey,2,S,10,A,17,50,33,Pomacentrus trichrourus,2,18
Casey,2,S,10,A,17,50,33,Pseudanthias squamipinnis,1,50
Casey,2,S,10,A,17,50,33,Pseudochromis spp.,1,1
Casey,2,S,10,A,17,50,33,Scaridae spp.,3,12
Casey,2,S,10,A,17,50,33,Siganus spp.,2,3
Casey,2,S,10,A,17,50,33,Sufflamen albicaudatum,1,1
Casey,2,S,10,A,17,50,33,Zebrasoma veliferum,1,1
Casey,2,S,10,A,17,50,33,Zebrasoma xanthurum,2,3
Casey,2,S,10,B,17,50,33,Amphiprion bicinctus,1,2
Casey,2,S,10,B,17,50,33,Apolemichthys xanthotis,1,1
Casey,2,S,10,B,17,50,33,Bodianus anthioides,1,1
Casey,2,S,10,B,17,50,33,Centropyge multispinis,1,1
Casey,2,S,10,B,17,50,33,Cephalopholis hemistiktos,1,1
Casey,2,S,10,B,17,50,33,Chaetodon austriacus,1,2
Casey,2,S,10,B,17,50,33,Chaetodon paucifasciatus,1,2
Casey,2,S,10,B,17,50,33,Chromis viridis,1,130
Casey,2,S,10,B,17,50,33,Dascyllus aruanus,1,1
Casey,2,S,10,B,17,50,33,Dascyllus Marginatus,2,35
Casey,2,S,10,B,17,50,33,Diodon spp.,1,1
Casey,2,S,10,B,17,50,33,Epinephelus fasciatus,1,2
Casey,2,S,10,B,17,50,33,Goat fish,2,4
Casey,2,S,10,B,17,50,33,Heniochus intermedius,1,2
Casey,2,S,10,B,17,50,33,Lethrinus spp,2,3
Casey,2,S,10,B,17,50,33,Paracheilinus octotaenia,1,25
Casey,2,S,10,B,17,50,33,Pomacentrus trichrourus,2,9
Casey,2,S,10,B,17,50,33,Pseudanthias squamipinnis,1,30
Casey,2,S,10,B,17,50,33,Scaridae spp.,1,2
Casey,2,S,10,B,17,50,33,Thalassoma rueppellii,1,1
Casey,2,S,10,B,17,50,33,Variola louti,1,3
Casey,2,S,10,B,17,50,33,Zebrasoma xanthurum,1,3
Dobby,2,N,2,A,60,20,20,Acanthurus nigrofuscus,3,9
Dobby,2,N,2,A,60,20,20,Chaetodon austriacus,3,6
Dobby,2,N,2,A,60,20,20,Chaetodon fasciatus,1,0
Dobby,2,N,2,A,60,20,20,Chaetodon melannotus,1,5
Dobby,2,N,2,A,60,20,20,Cheilinus trilobatus,2,2
Dobby,2,N,2,A,60,20,20,Chromis dimidiata,1,0
Dobby,2,N,2,A,60,20,20,Chromis viridis,2,50
Dobby,2,N,2,A,60,20,20,Dascyllus marginatus,3,32
Dobby,2,N,2,A,60,20,20,Goat fish,1,1
Dobby,2,N,2,A,60,20,20,Ostracion cyanurus,1,1
Dobby,2,N,2,A,60,20,20,Pomacentrus trichrourus,1,3
Dobby,2,N,2,A,60,20,20,Pseudanthias squamipinnis,1,2
Dobby,2,N,2,A,60,20,20,Sufflamen albicaudatum,5,6
Dobby,2,N,2,A,60,20,20,Thalassoma rueppellii,3,7
Dobby,2,N,2,A,60,20,20,Zebrasoma xanthurum,4,5
Dobby,2,N,2,B,60,20,20,Arothron spp.,2,4
Dobby,2,N,2,B,60,20,20,Cephalopholis miniata,1,1
Dobby,2,N,2,B,60,20,20,Chaetodon austriacus,1,1
Dobby,2,N,2,B,60,20,20,Chaetodon paucifasciatus,3,5
Dobby,2,N,2,B,60,20,20,Chromis viridis,2,30
Dobby,2,N,2,B,60,20,20,Ctenochaetus striatus,1,2
Dobby,2,N,2,B,60,20,20,Dascyllus marginatus,2,5
Dobby,2,N,2,B,60,20,20,Goat fish,1,1
Dobby,2,N,2,B,60,20,20,Gomphosus caeruleus,1,1
Dobby,2,N,2,B,60,20,20,Lethrinus spp,2,3
Dobby,2,N,2,B,60,20,20,Pomacentrus trichrourus,1,3
Dobby,2,N,2,B,60,20,20,Rhinecanthus assasi,1,1
Dobby,2,N,2,B,60,20,20,Scaridae spp.,1,2
Dobby,2,N,2,B,60,20,20,Sufflamen albicaudatum,1,2
Dobby,2,N,2,B,60,20,20,Zebrasoma xanthurum,2,3
Ziggy,1,C,5,A,66.7,0,33.3,Acanthurus nigrofuscus,1,3
Ziggy,1,C,5,A,66.7,0,33.3,Apolemichthys xanthotis,2,3
Ziggy,1,C,5,A,66.7,0,33.3,Cephalopholis hemistiktos,1,3
Ziggy,1,C,5,A,66.7,0,33.3,Chaetodon paucifasciatus,2,7
Ziggy,1,C,5,A,66.7,0,33.3,Cheilinus trilobatus,1,5
Ziggy,1,C,5,A,66.7,0,33.3,Epinephelus fasciatus,1,1
Ziggy,1,C,5,A,66.7,0,33.3,Goat fish,3,6
Ziggy,1,C,5,A,66.7,0,33.3,Gomphosus caeruleus,1,3
Ziggy,1,C,5,A,66.7,0,33.3,Lethrinus spp,1,3
Ziggy,1,C,5,A,66.7,0,33.3,Paracheilinus octotaenia,1,0
Ziggy,1,C,5,A,66.7,0,33.3,Pseudocheilinus hexataenia,1,1
Ziggy,1,C,5,A,66.7,0,33.3,Scaridae spp.,2,5
Ziggy,1,C,5,A,66.7,0,33.3,Sufflamen albicaudatum,2,5
Ziggy,1,C,5,A,66.7,0,33.3,Thalassoma rueppellii,1,2
Ziggy,1,C,5,A,66.7,0,33.3,Variola louti,2,1
Ziggy,1,C,5,A,66.7,0,33.3,Zebrasoma xanthurum,3,5
Ziggy,1,C,5,B,33.4,33.3,33.3,Acanthurus nigrofuscus,4,7
Ziggy,1,C,5,B,33.4,33.3,33.3,Amphiprion bicinctus,1,3
Ziggy,1,C,5,B,33.4,33.3,33.3,Caesio spp.,1,2
Ziggy,1,C,5,B,33.4,33.3,33.3,Centropyge multispinis,1,2
Ziggy,1,C,5,B,33.4,33.3,33.3,Cephalopholis miniata,1,0
Ziggy,1,C,5,B,33.4,33.3,33.3,chaetodon paucifasciatus,2,6
Ziggy,1,C,5,B,33.4,33.3,33.3,Coris aygula,1,5
Ziggy,1,C,5,B,33.4,33.3,33.3,Ctenochaetus striatus,2,1
Ziggy,1,C,5,B,33.4,33.3,33.3,Dascyllus trimaculatus,2,3
Ziggy,1,C,5,B,33.4,33.3,33.3,Epinephelus fasciatus,1,2
Ziggy,1,C,5,B,33.4,33.3,33.3,Goat fish,2,6
Ziggy,1,C,5,B,33.4,33.3,33.3,Gomphosus caeruleus,1,0
Ziggy,1,C,5,B,33.4,33.3,33.3,Heniochus intermedius,1,6
Ziggy,1,C,5,B,33.4,33.3,33.3,Lethrinus spp,1,0
Ziggy,1,C,5,B,33.4,33.3,33.3,Scaridae spp.,3,5
Ziggy,1,C,5,B,33.4,33.3,33.3,Siganus spp.,1,2
Ziggy,1,C,5,B,33.4,33.3,33.3,Sufflamen albicaudatum,3,3
Ziggy,1,C,5,B,33.4,33.3,33.3,Thalassoma rueppellii,5,6
Ziggy,1,C,5,B,33.4,33.3,33.3,Zebrasoma xanthurum,5,14
Boots,1,N,20,A,60,0,40,Dascyllus marginatus,1,25
Boots,1,N,20,A,60,0,40,Goat fish,2,6
Boots,1,N,20,A,60,0,40,Larabicus quadrilineatus,1,2
Boots,1,N,20,A,60,0,40,Plagiotremus spp.,1,1
Boots,1,N,20,A,60,0,40,Pseudanthias squamipinnis,2,20
Boots,1,N,20,A,60,0,40,Pseudocheilinus hexataenia,2,11
Boots,1,N,20,A,60,0,40,Pseudochromis spp.,1,2
Boots,1,N,20,A,60,0,40,Scaridae spp.,1,2
Boots,1,N,20,A,60,0,40,Sufflamen albicaudatum,2,18
Boots,1,N,20,B,20,0,80,Acanthurus nigrofuscus,1,1
Boots,1,N,20,B,20,0,80,Amphiprion bicinctus,1,4
Boots,1,N,20,B,20,0,80,Caesio spp.,2,40
Boots,1,N,20,B,20,0,80,Chaetodon fasciatus,1,2
Boots,1,N,20,B,20,0,80,Dascyllus trimaculatus,1,2
Boots,1,N,20,B,20,0,80,Goat fish,2,3
Boots,1,N,20,B,20,0,80,Lethrinus spp,1,1
Boots,1,N,20,B,20,0,80,Pseudanthias squamipinnis,1,5
Boots,1,N,20,B,20,0,80,Pseudocheilinus hexataenia,1,1
Boots,1,N,20,B,20,0,80,Scaridae spp.,4,9
Boots,1,N,20,B,20,0,80,Siganus spp.,2,7
Boots,1,N,20,B,20,0,80,Variola louti,1,1
Ziggy,2,N,5,A,50,33.3,16.7,Acanthurus nigrofuscus,5,4
Ziggy,2,N,5,A,50,33.3,16.7,Amblyglyphidodon leucogaster,1,3
Ziggy,2,N,5,A,50,33.3,16.7,Apolemichthys xanthotis,2,9
Ziggy,2,N,5,A,50,33.3,16.7,Centropyge multispinis,2,1
Ziggy,2,N,5,A,50,33.3,16.7,Cephalopholis hemistiktos,1,1
Ziggy,2,N,5,A,50,33.3,16.7,Chaetodon austriacus,3,9
Ziggy,2,N,5,A,50,33.3,16.7,Chaetodon melannotus,1,6
Ziggy,2,N,5,A,50,33.3,16.7,Chaetodon paucifasciatus,4,8
Ziggy,2,N,5,A,50,33.3,16.7,Ctenochaetus striatus,4,16
Ziggy,2,N,5,A,50,33.3,16.7,Epinephelus fasciatus,2,3
Ziggy,2,N,5,A,50,33.3,16.7,Goat fish,2,1
Ziggy,2,N,5,A,50,33.3,16.7,Gomphosus caeruleus,1,0
Ziggy,2,N,5,A,50,33.3,16.7,Lethrinus spp,2,5
Ziggy,2,N,5,A,50,33.3,16.7,Paracheilinus octotaenia,1,2
Ziggy,2,N,5,A,50,33.3,16.7,Pterois radiata,1,1
Ziggy,2,N,5,A,50,33.3,16.7,Scaridae spp.,8,22
Ziggy,2,N,5,A,50,33.3,16.7,siganus spp.,3,10
Ziggy,2,N,5,A,50,33.3,16.7,Sufflamen albicaudatum,4,9
Ziggy,2,N,5,A,50,33.3,16.7,Syngnathidae spp.,1,6
Ziggy,2,N,5,A,50,33.3,16.7,thalassoma rueppellii,5,7
Ziggy,2,N,5,A,50,33.3,16.7,Zebrasoma veliferum,2,7
Ziggy,2,N,5,A,50,33.3,16.7,Zebrasoma xanthurum,5,13
Ziggy,2,N,5,B,17,83,0,Apolemichthys xanthotis,1,4
Ziggy,2,N,5,B,17,83,0,Bodianus anthioides,1,5
Ziggy,2,N,5,B,17,83,0,Chaetodon fasciatus,1,6
Ziggy,2,N,5,B,17,83,0,Chaetodon paucifasciatus,1,2
Ziggy,2,N,5,B,17,83,0,Ctenochaetus striatus,1,3
Ziggy,2,N,5,B,17,83,0,dascyllus trimaculatus,2,4
Ziggy,2,N,5,B,17,83,0,Epinephelus fasciatus,3,3.5
Ziggy,2,N,5,B,17,83,0,Goat fish,5,10
Ziggy,2,N,5,B,17,83,0,Muraenidae spp.,1,0
Ziggy,2,N,5,B,17,83,0,Plagiotremus spp.,1,0
Ziggy,2,N,5,B,17,83,0,Scaridae spp.,2,4
Ziggy,2,N,5,B,17,83,0,siganus spp.,1,5
