PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62
0.12753238437355113,0.07735676581057804,0.04963691402592534,0.044391955276574316,0.03106671736360542,0.026187885076405095,0.021891561450287787,0.016425917399377217,0.013823644488429916,0.013632248886805488,0.012027023404366437,0.010440793936960777,0.009764631906444153,0.00922322017201343,0.008752907979245826,0.00770741952490301,0.006915917473574979,0.006104917653412663,0.005380173477254697,0.004668414151095763,0.004239856915944665,0.0038731154898824557,0.0036482513178377864,0.0034816103766031675,0.0033031316856306702,0.0028461620109552,0.0026414940078525154,0.00225794139477658,0.0021584309828844603,0.0018268670934426915,0.0016968697907119798,0.0014758369713167288,0.0012440939053548947,0.0011699937072144674,0.0011297429246175006,0.001010424441659124,8.887707025292936e-4,8.409375364041476e-4,7.358749105477579e-4,7.055376293376785e-4,5.387882162519818e-4,4.686670648704606e-4,4.114859002619572e-4,3.840510483917713e-4,2.9291664028657663e-4,2.616186102621006e-4,2.2278159112893329e-4,1.8422617534639575e-4,1.7343029514580585e-4,1.602350692543155e-4,1.1714266014709726e-4,1.0840952743121461e-4,1.0014757846492988e-4,5.9650247545534885e-5,5.216780913794807e-5,5.0665768066593274e-5,3.338826599895848e-5,2.7142105183001976e-5,1.7030538690306732e-5,1.309814409043614e-5,1.1996079104498568e-5,6.66987713251084e-6
0.23280741730232923,0.1412129863930994,0.09061103823939796,0.08103648738087184,0.05671157384070961,0.04780537836876262,0.03996253898169645,0.029985132210571884,0.025234743213382416,0.02488535497041901,0.021955052987983687,0.01905942779153243,0.01782510964735508,0.01683677505132967,0.01597823102377263,0.014069716037006387,0.01262484735314769,0.011144385943349107,0.009821382216217095,0.008522082032362988,0.007739760713963442,0.007070282724990604,0.006659798380996774,0.006355599197893392,0.006029790476501487,0.00519560290705191,0.004821986202237577,0.004121819780286113,0.003940165825480105,0.0033349036158004304,0.003097596547061249,0.0026941062486932964,0.0022710646429920317,0.002135796445542401,0.002062319573085049,0.0018445064427933162,0.0016224303563850957,0.0015351120182101375,0.001343322625258902,0.0012879426202414643,9.835454242833588e-4,8.55540884639676e-4,7.511579914926878e-4,7.010763040895737e-4,5.347125504236699e-4,4.7757872067179594e-4,4.0668264071119147e-4,3.363006211524671e-4,3.1659299160134946e-4,2.925054119986601e-4,2.138412160858655e-4,1.978990843478756e-4,1.8281708764427364e-4,1.088901469280504e-4,9.523112871592556e-5,9.24891874888261e-5,6.094950716715952e-5,4.9547285098147386e-5,3.108885438967742e-5,2.391035902078379e-5,2.18985648844494e-5,1.2175706402504523e-5
0.23280741730232923,0.37402040369542866,0.4646314419348266,0.5456679293156984,0.6023795031564081,0.6501848815251706,0.6901474205068672,0.720132552717439,0.7453672959308214,0.7702526509012404,0.7922077038892241,0.8112671316807566,0.8290922413281117,0.8459290163794413,0.8619072474032139,0.8759769634402204,0.888601810793368,0.8997461967367171,0.9095675789529342,0.9180896609852972,0.9258294216992606,0.9328997044242512,0.939559502805248,0.9459151020031414,0.9519448924796429,0.9571404953866948,0.9619624815889324,0.9660843013692185,0.9700244671946986,0.9733593708104991,0.9764569673575603,0.9791510736062535,0.9814221382492456,0.983557934694788,0.985620254267873,0.9874647607106664,0.9890871910670515,0.9906223030852616,0.9919656257105205,0.993253568330762,0.9942371137550453,0.995092654639685,0.9958438126311777,0.9965448889352673,0.997079601485691,0.9975571802063627,0.997963862847074,0.9983001634682264,0.9986167564598277,0.9989092618718264,0.9991231030879123,0.9993210021722602,0.9995038192599044,0.9996127094068324,0.9997079405355483,0.9998004297230372,0.9998613792302044,0.9999109265153026,0.9999420153696922,0.999965925728713,0.9999878242935974,0.9999999999999999
